,organization,organizationId,issueId,totNbrOfComments,nbrOfComments
597,altiscale,1.0,5385.0,3.0,1.0
598,altiscale,1.0,5392.0,17.0,7.0
599,altiscale,1.0,5393.0,33.0,9.0
600,altiscale,1.0,5399.0,7.0,2.0
601,altiscale,1.0,5402.0,8.0,1.0
602,altiscale,1.0,5426.0,4.0,1.0
603,altiscale,1.0,5427.0,3.0,1.0
604,altiscale,1.0,5435.0,13.0,1.0
605,altiscale,1.0,5441.0,115.0,7.0
606,altiscale,1.0,5442.0,4.0,1.0
607,altiscale,1.0,5451.0,72.0,8.0
608,altiscale,1.0,5453.0,16.0,1.0
609,altiscale,1.0,5462.0,3.0,2.0
610,altiscale,1.0,5470.0,7.0,1.0
611,altiscale,1.0,5471.0,14.0,2.0
612,altiscale,1.0,5492.0,10.0,1.0
613,altiscale,1.0,5503.0,2.0,1.0
614,altiscale,1.0,5506.0,7.0,2.0
615,altiscale,1.0,5512.0,5.0,1.0
616,altiscale,1.0,5516.0,8.0,1.0
617,altiscale,1.0,5535.0,20.0,3.0
618,altiscale,1.0,5543.0,18.0,4.0
619,altiscale,1.0,5566.0,24.0,1.0
620,altiscale,1.0,5604.0,22.0,3.0
621,altiscale,1.0,5607.0,6.0,1.0
622,altiscale,1.0,5608.0,8.0,7.0
623,altiscale,1.0,5609.0,3.0,2.0
624,altiscale,1.0,5610.0,9.0,1.0
625,altiscale,1.0,5641.0,8.0,4.0
626,altiscale,1.0,5652.0,21.0,5.0
627,altiscale,1.0,5653.0,4.0,1.0
628,altiscale,1.0,5656.0,18.0,8.0
629,altiscale,1.0,5664.0,16.0,6.0
630,altiscale,1.0,5702.0,8.0,2.0
631,altiscale,1.0,5704.0,21.0,5.0
632,altiscale,1.0,5706.0,2.0,1.0
633,altiscale,1.0,5716.0,38.0,7.0
634,altiscale,1.0,5719.0,10.0,1.0
635,altiscale,1.0,5726.0,20.0,1.0
636,altiscale,1.0,5731.0,9.0,1.0
637,altiscale,1.0,5752.0,14.0,5.0
638,altiscale,1.0,5768.0,10.0,1.0
639,altiscale,1.0,5794.0,47.0,1.0
640,altiscale,1.0,5800.0,64.0,1.0
641,altiscale,1.0,5813.0,18.0,2.0
642,altiscale,1.0,5814.0,65.0,24.0
643,altiscale,1.0,5820.0,35.0,3.0
644,altiscale,1.0,5843.0,29.0,6.0
645,altiscale,1.0,5851.0,6.0,1.0
646,altiscale,1.0,5865.0,1.0,1.0
647,altiscale,1.0,5876.0,15.0,6.0
648,altiscale,1.0,5878.0,11.0,1.0
649,altiscale,1.0,5879.0,43.0,2.0
650,altiscale,1.0,5883.0,33.0,9.0
651,altiscale,1.0,5886.0,16.0,3.0
652,altiscale,1.0,5942.0,25.0,2.0
653,altiscale,1.0,5974.0,3.0,1.0
654,altiscale,1.0,5981.0,38.0,7.0
655,altiscale,1.0,5982.0,25.0,7.0
656,altiscale,1.0,6021.0,56.0,18.0
657,altiscale,1.0,6037.0,12.0,4.0
658,altiscale,1.0,6040.0,14.0,2.0
659,altiscale,1.0,6054.0,16.0,2.0
660,altiscale,1.0,6066.0,1.0,1.0
661,altiscale,1.0,6135.0,92.0,5.0
662,altiscale,1.0,6181.0,25.0,5.0
663,altiscale,1.0,6184.0,4.0,4.0
664,altiscale,1.0,6190.0,11.0,1.0
665,altiscale,1.0,6194.0,17.0,2.0
666,altiscale,1.0,6213.0,1.0,1.0
667,altiscale,1.0,6214.0,10.0,3.0
668,altiscale,1.0,6224.0,46.0,13.0
669,altiscale,1.0,6243.0,21.0,12.0
670,altiscale,1.0,6246.0,1.0,1.0
671,altiscale,1.0,6253.0,15.0,2.0
672,altiscale,1.0,6307.0,5.0,2.0
673,altiscale,1.0,6315.0,21.0,4.0
674,altiscale,1.0,6323.0,64.0,7.0
675,altiscale,1.0,6329.0,5.0,1.0
676,altiscale,1.0,6339.0,4.0,1.0
677,altiscale,1.0,6356.0,34.0,5.0
678,altiscale,1.0,6358.0,14.0,1.0
679,altiscale,1.0,6380.0,7.0,4.0
680,altiscale,1.0,6386.0,7.0,3.0
681,altiscale,1.0,6415.0,4.0,1.0
682,altiscale,1.0,6428.0,2.0,2.0
683,altiscale,1.0,6484.0,14.0,3.0
684,altiscale,1.0,6488.0,19.0,8.0
685,altiscale,1.0,6496.0,2.0,1.0
686,altiscale,1.0,6497.0,16.0,2.0
687,altiscale,1.0,6502.0,23.0,5.0
688,altiscale,1.0,6524.0,40.0,2.0
689,altiscale,1.0,6541.0,22.0,3.0
690,altiscale,1.0,6557.0,29.0,2.0
691,altiscale,1.0,6567.0,142.0,2.0
692,altiscale,1.0,6577.0,9.0,1.0
693,altiscale,1.0,6583.0,6.0,1.0
694,altiscale,1.0,6623.0,19.0,2.0
695,altiscale,1.0,6633.0,5.0,1.0
696,altiscale,1.0,6721.0,45.0,3.0
697,altiscale,1.0,6722.0,15.0,3.0
698,altiscale,1.0,6742.0,21.0,1.0
699,altiscale,1.0,6813.0,2.0,2.0
700,altiscale,1.0,6895.0,29.0,4.0
701,altiscale,1.0,6936.0,44.0,5.0
702,altiscale,1.0,6945.0,5.0,1.0
703,altiscale,1.0,6961.0,18.0,2.0
704,altiscale,1.0,7088.0,18.0,3.0
705,altiscale,1.0,7110.0,6.0,1.0
706,altiscale,1.0,7136.0,10.0,1.0
707,altiscale,1.0,7139.0,11.0,2.0
708,altiscale,1.0,7146.0,16.0,2.0
709,altiscale,1.0,7168.0,8.0,1.0
710,altiscale,1.0,7198.0,39.0,3.0
711,altiscale,1.0,7206.0,7.0,1.0
712,altiscale,1.0,7250.0,40.0,2.0
713,altiscale,1.0,7254.0,39.0,2.0
714,altiscale,1.0,7402.0,12.0,2.0
715,altiscale,1.0,7407.0,14.0,1.0
716,altiscale,1.0,7433.0,11.0,2.0
717,altiscale,1.0,7544.0,48.0,1.0
718,altiscale,1.0,7565.0,30.0,10.0
719,altiscale,1.0,7615.0,6.0,3.0
720,altiscale,1.0,7616.0,3.0,1.0
721,altiscale,1.0,7633.0,12.0,1.0
722,altiscale,1.0,7658.0,1.0,1.0
723,altiscale,1.0,7696.0,9.0,2.0
724,altiscale,1.0,7746.0,15.0,1.0
725,altiscale,1.0,7761.0,16.0,6.0
726,altiscale,1.0,7789.0,25.0,12.0
727,altiscale,1.0,7824.0,25.0,2.0
728,altiscale,1.0,7927.0,16.0,1.0
729,altiscale,1.0,7938.0,1.0,1.0
730,altiscale,1.0,7939.0,10.0,1.0
731,altiscale,1.0,7940.0,6.0,1.0
732,altiscale,1.0,7947.0,3.0,2.0
733,altiscale,1.0,7982.0,59.0,40.0
734,altiscale,1.0,8073.0,7.0,1.0
735,altiscale,1.0,8366.0,51.0,2.0
736,altiscale,1.0,8411.0,8.0,1.0
737,altiscale,1.0,8418.0,55.0,2.0
738,altiscale,1.0,8445.0,6.0,2.0
739,altiscale,1.0,8475.0,30.0,1.0
740,altiscale,1.0,8530.0,16.0,4.0
741,altiscale,1.0,8564.0,13.0,2.0
742,altiscale,1.0,8624.0,29.0,1.0
743,altiscale,1.0,8657.0,47.0,1.0
744,altiscale,1.0,8676.0,53.0,8.0
745,altiscale,1.0,8730.0,6.0,5.0
746,altiscale,1.0,8742.0,12.0,5.0
747,altiscale,1.0,8813.0,2.0,1.0
748,altiscale,1.0,8832.0,1.0,1.0
749,altiscale,1.0,8898.0,1.0,1.0
750,altiscale,1.0,8911.0,1.0,1.0
751,altiscale,1.0,8931.0,2.0,1.0
752,altiscale,1.0,8933.0,1.0,1.0
753,altiscale,1.0,8935.0,20.0,9.0
754,altiscale,1.0,8936.0,5.0,3.0
755,altiscale,1.0,8939.0,48.0,5.0
756,altiscale,1.0,8962.0,8.0,1.0
757,altiscale,1.0,8965.0,16.0,6.0
758,altiscale,1.0,8966.0,1.0,1.0
759,altiscale,1.0,8968.0,30.0,1.0
760,altiscale,1.0,8971.0,9.0,1.0
761,altiscale,1.0,8972.0,28.0,2.0
762,altiscale,1.0,8975.0,7.0,2.0
763,altiscale,1.0,8977.0,12.0,9.0
764,altiscale,1.0,8980.0,11.0,1.0
765,altiscale,1.0,8982.0,2.0,1.0
766,altiscale,1.0,8994.0,9.0,3.0
767,altiscale,1.0,8996.0,12.0,5.0
768,altiscale,1.0,9002.0,4.0,4.0
769,altiscale,1.0,9004.0,12.0,2.0
770,altiscale,1.0,9005.0,1.0,1.0
771,altiscale,1.0,9006.0,11.0,7.0
772,altiscale,1.0,9015.0,14.0,7.0
773,altiscale,1.0,9016.0,3.0,3.0
774,altiscale,1.0,9017.0,28.0,6.0
775,altiscale,1.0,9018.0,15.0,3.0
776,altiscale,1.0,9023.0,4.0,1.0
777,altiscale,1.0,9024.0,5.0,4.0
778,altiscale,1.0,9028.0,1.0,1.0
779,altiscale,1.0,9029.0,22.0,8.0
780,altiscale,1.0,9032.0,14.0,7.0
781,altiscale,1.0,9034.0,3.0,1.0
782,altiscale,1.0,9039.0,2.0,2.0
783,altiscale,1.0,9040.0,2.0,1.0
784,altiscale,1.0,9041.0,48.0,2.0
785,altiscale,1.0,9045.0,10.0,2.0
786,altiscale,1.0,9049.0,7.0,1.0
787,altiscale,1.0,9063.0,41.0,2.0
788,altiscale,1.0,9067.0,29.0,1.0
789,altiscale,1.0,9070.0,22.0,1.0
790,altiscale,1.0,9079.0,23.0,9.0
791,altiscale,1.0,9094.0,3.0,3.0
792,altiscale,1.0,9099.0,20.0,3.0
793,altiscale,1.0,9100.0,15.0,4.0
794,altiscale,1.0,9102.0,16.0,2.0
795,altiscale,1.0,9116.0,8.0,1.0
796,altiscale,1.0,9117.0,9.0,1.0
797,altiscale,1.0,9120.0,3.0,1.0
798,altiscale,1.0,9121.0,8.0,2.0
799,altiscale,1.0,9125.0,2.0,1.0
800,altiscale,1.0,9127.0,4.0,1.0
801,altiscale,1.0,9129.0,10.0,1.0
802,altiscale,1.0,9132.0,14.0,2.0
803,altiscale,1.0,9145.0,11.0,1.0
804,altiscale,1.0,9149.0,15.0,3.0
805,altiscale,1.0,9178.0,1.0,1.0
806,altiscale,1.0,9181.0,21.0,6.0
807,altiscale,1.0,9186.0,12.0,3.0
808,altiscale,1.0,9194.0,6.0,1.0
809,altiscale,1.0,9199.0,4.0,1.0
810,altiscale,1.0,9201.0,6.0,1.0
811,altiscale,1.0,9228.0,56.0,3.0
812,altiscale,1.0,9229.0,10.0,1.0
813,altiscale,1.0,9249.0,9.0,2.0
814,altiscale,1.0,9268.0,16.0,2.0
815,altiscale,1.0,9270.0,11.0,2.0
816,altiscale,1.0,9272.0,28.0,3.0
817,altiscale,1.0,9283.0,11.0,2.0
818,altiscale,1.0,9297.0,10.0,2.0
819,altiscale,1.0,9298.0,2.0,1.0
820,altiscale,1.0,9303.0,15.0,1.0
821,altiscale,1.0,9305.0,20.0,3.0
822,altiscale,1.0,9322.0,2.0,2.0
823,altiscale,1.0,9324.0,39.0,6.0
824,altiscale,1.0,9327.0,15.0,5.0
825,altiscale,1.0,9333.0,15.0,2.0
826,altiscale,1.0,9337.0,16.0,6.0
827,altiscale,1.0,9344.0,19.0,5.0
828,altiscale,1.0,9346.0,11.0,1.0
829,altiscale,1.0,9350.0,9.0,4.0
830,altiscale,1.0,9352.0,1.0,1.0
831,altiscale,1.0,9363.0,14.0,5.0
832,altiscale,1.0,9379.0,1.0,1.0
833,altiscale,1.0,9382.0,17.0,2.0
834,altiscale,1.0,9395.0,16.0,3.0
835,altiscale,1.0,9406.0,13.0,3.0
836,altiscale,1.0,9436.0,21.0,4.0
837,altiscale,1.0,9440.0,23.0,9.0
838,altiscale,1.0,9450.0,34.0,12.0
839,altiscale,1.0,9460.0,12.0,2.0
840,altiscale,1.0,9461.0,2.0,1.0
841,altiscale,1.0,9464.0,10.0,2.0
842,altiscale,1.0,9466.0,57.0,19.0
843,altiscale,1.0,9478.0,2.0,1.0
844,altiscale,1.0,9480.0,25.0,3.0
845,altiscale,1.0,9482.0,12.0,1.0
846,altiscale,1.0,9493.0,2.0,1.0
847,altiscale,1.0,9496.0,13.0,2.0
848,altiscale,1.0,9503.0,1.0,1.0
849,altiscale,1.0,9504.0,6.0,5.0
850,altiscale,1.0,9507.0,28.0,5.0
851,altiscale,1.0,9515.0,65.0,4.0
852,altiscale,1.0,9517.0,7.0,2.0
853,altiscale,1.0,9527.0,2.0,1.0
854,altiscale,1.0,9535.0,23.0,9.0
855,altiscale,1.0,9538.0,9.0,1.0
856,altiscale,1.0,9542.0,20.0,4.0
857,altiscale,1.0,9543.0,28.0,14.0
858,altiscale,1.0,9548.0,13.0,3.0
859,altiscale,1.0,9550.0,19.0,1.0
860,altiscale,1.0,9551.0,17.0,3.0
861,altiscale,1.0,9554.0,20.0,7.0
862,altiscale,1.0,9559.0,10.0,1.0
863,altiscale,1.0,9561.0,11.0,2.0
864,altiscale,1.0,9562.0,5.0,1.0
865,altiscale,1.0,9563.0,18.0,1.0
866,altiscale,1.0,9564.0,12.0,1.0
867,altiscale,1.0,9565.0,13.0,2.0
868,altiscale,1.0,9590.0,16.0,6.0
869,altiscale,1.0,9592.0,13.0,3.0
870,altiscale,1.0,9593.0,52.0,1.0
871,altiscale,1.0,9595.0,10.0,2.0
872,altiscale,1.0,9607.0,39.0,1.0
873,altiscale,1.0,9610.0,49.0,3.0
874,altiscale,1.0,9613.0,17.0,4.0
875,altiscale,1.0,9623.0,16.0,2.0
876,altiscale,1.0,9625.0,62.0,3.0
877,altiscale,1.0,9626.0,10.0,2.0
878,altiscale,1.0,9631.0,13.0,2.0
879,altiscale,1.0,9633.0,8.0,4.0
880,altiscale,1.0,9637.0,8.0,1.0
881,altiscale,1.0,9642.0,6.0,1.0
882,altiscale,1.0,9645.0,26.0,7.0
883,altiscale,1.0,9649.0,32.0,10.0
884,altiscale,1.0,9657.0,9.0,1.0
885,altiscale,1.0,9658.0,8.0,2.0
886,altiscale,1.0,9662.0,29.0,2.0
887,altiscale,1.0,9664.0,3.0,2.0
888,altiscale,1.0,9676.0,2.0,2.0
889,altiscale,1.0,9687.0,4.0,1.0
890,altiscale,1.0,9688.0,57.0,27.0
891,altiscale,1.0,9695.0,10.0,1.0
892,altiscale,1.0,9701.0,52.0,3.0
893,altiscale,1.0,9703.0,6.0,1.0
894,altiscale,1.0,9709.0,110.0,57.0
895,altiscale,1.0,9710.0,9.0,7.0
896,altiscale,1.0,9712.0,16.0,2.0
897,altiscale,1.0,9719.0,15.0,3.0
898,altiscale,1.0,9723.0,14.0,5.0
899,altiscale,1.0,9725.0,3.0,2.0
900,altiscale,1.0,9726.0,6.0,2.0
901,altiscale,1.0,9729.0,18.0,2.0
902,altiscale,1.0,9740.0,40.0,5.0
903,altiscale,1.0,9741.0,4.0,4.0
904,altiscale,1.0,9750.0,11.0,2.0
905,altiscale,1.0,9753.0,3.0,1.0
906,altiscale,1.0,9754.0,3.0,1.0
907,altiscale,1.0,9755.0,7.0,4.0
908,altiscale,1.0,9759.0,22.0,12.0
909,altiscale,1.0,9772.0,21.0,6.0
910,altiscale,1.0,9784.0,5.0,1.0
911,altiscale,1.0,9786.0,1.0,1.0
912,altiscale,1.0,9793.0,2.0,1.0
913,altiscale,1.0,9794.0,19.0,2.0
914,altiscale,1.0,9802.0,1.0,1.0
915,altiscale,1.0,9803.0,20.0,3.0
916,altiscale,1.0,9804.0,53.0,6.0
917,altiscale,1.0,9807.0,10.0,2.0
918,altiscale,1.0,9811.0,6.0,1.0
919,altiscale,1.0,9814.0,8.0,1.0
920,altiscale,1.0,9816.0,51.0,14.0
921,altiscale,1.0,9817.0,10.0,1.0
922,altiscale,1.0,9821.0,23.0,5.0
923,altiscale,1.0,9822.0,7.0,2.0
924,altiscale,1.0,9826.0,12.0,3.0
925,altiscale,1.0,9835.0,37.0,3.0
926,altiscale,1.0,9839.0,23.0,4.0
927,altiscale,1.0,9840.0,15.0,2.0
928,altiscale,1.0,9841.0,13.0,1.0
929,altiscale,1.0,9843.0,18.0,1.0
930,altiscale,1.0,9846.0,35.0,3.0
931,altiscale,1.0,9848.0,3.0,2.0
932,altiscale,1.0,9849.0,14.0,3.0
933,altiscale,1.0,9850.0,57.0,28.0
934,altiscale,1.0,9851.0,11.0,1.0
935,altiscale,1.0,9853.0,12.0,2.0
936,altiscale,1.0,9854.0,3.0,2.0
937,altiscale,1.0,9856.0,12.0,4.0
938,altiscale,1.0,9862.0,16.0,3.0
939,altiscale,1.0,9865.0,16.0,2.0
940,altiscale,1.0,9868.0,29.0,7.0
941,altiscale,1.0,9869.0,24.0,6.0
942,altiscale,1.0,9872.0,6.0,1.0
943,altiscale,1.0,9873.0,22.0,6.0
944,altiscale,1.0,9874.0,12.0,1.0
945,altiscale,1.0,9875.0,33.0,11.0
946,altiscale,1.0,9882.0,1.0,1.0
947,altiscale,1.0,9883.0,13.0,1.0
948,altiscale,1.0,9884.0,10.0,1.0
949,altiscale,1.0,9885.0,19.0,3.0
950,altiscale,1.0,9886.0,10.0,1.0
951,altiscale,1.0,9887.0,10.0,1.0
952,altiscale,1.0,9890.0,20.0,5.0
953,altiscale,1.0,9894.0,20.0,10.0
954,altiscale,1.0,9895.0,14.0,4.0
955,altiscale,1.0,9896.0,8.0,1.0
956,altiscale,1.0,9898.0,59.0,31.0
957,altiscale,1.0,9901.0,5.0,1.0
958,altiscale,1.0,9903.0,85.0,14.0
959,altiscale,1.0,9904.0,12.0,1.0
960,altiscale,1.0,9907.0,7.0,1.0
961,altiscale,1.0,9909.0,12.0,2.0
962,altiscale,1.0,9911.0,3.0,1.0
963,altiscale,1.0,9915.0,6.0,4.0
964,altiscale,1.0,9919.0,2.0,1.0
965,altiscale,1.0,9930.0,5.0,3.0
966,altiscale,1.0,9938.0,3.0,1.0
967,altiscale,1.0,9941.0,11.0,2.0
968,altiscale,1.0,9942.0,12.0,2.0
969,altiscale,1.0,9944.0,12.0,2.0
970,altiscale,1.0,9946.0,3.0,2.0
971,altiscale,1.0,9947.0,11.0,3.0
972,altiscale,1.0,9950.0,16.0,1.0
973,altiscale,1.0,9952.0,2.0,2.0
974,altiscale,1.0,9953.0,26.0,2.0
975,altiscale,1.0,9955.0,12.0,1.0
976,altiscale,1.0,9957.0,10.0,1.0
977,altiscale,1.0,9961.0,23.0,3.0
978,altiscale,1.0,9962.0,16.0,2.0
979,altiscale,1.0,9964.0,2.0,2.0
980,altiscale,1.0,9966.0,4.0,1.0
981,altiscale,1.0,9968.0,4.0,2.0
982,altiscale,1.0,9969.0,14.0,5.0
983,altiscale,1.0,9975.0,4.0,3.0
984,altiscale,1.0,9980.0,13.0,1.0
985,altiscale,1.0,9981.0,45.0,5.0
986,altiscale,1.0,10000.0,16.0,1.0
987,altiscale,1.0,10022.0,8.0,2.0
988,altiscale,1.0,10023.0,35.0,1.0
989,altiscale,1.0,10024.0,31.0,2.0
990,altiscale,1.0,10027.0,4.0,1.0
991,altiscale,1.0,10038.0,3.0,1.0
992,altiscale,1.0,10041.0,9.0,4.0
993,altiscale,1.0,10042.0,2.0,1.0
994,altiscale,1.0,10043.0,13.0,1.0
995,altiscale,1.0,10044.0,21.0,1.0
996,altiscale,1.0,10045.0,14.0,1.0
997,altiscale,1.0,10048.0,15.0,8.0
998,altiscale,1.0,10050.0,18.0,11.0
999,altiscale,1.0,10053.0,6.0,1.0
1000,altiscale,1.0,10060.0,19.0,3.0
1001,altiscale,1.0,10061.0,10.0,5.0
1002,altiscale,1.0,10067.0,21.0,9.0
1003,altiscale,1.0,10068.0,5.0,2.0
1004,altiscale,1.0,10069.0,3.0,2.0
1005,altiscale,1.0,10071.0,1.0,1.0
1006,altiscale,1.0,10073.0,3.0,1.0
1007,altiscale,1.0,10077.0,3.0,1.0
1008,altiscale,1.0,10078.0,9.0,7.0
1009,altiscale,1.0,10080.0,16.0,6.0
1010,altiscale,1.0,10081.0,4.0,1.0
1011,altiscale,1.0,10083.0,1.0,1.0
1012,altiscale,1.0,10085.0,9.0,5.0
1013,altiscale,1.0,10086.0,1.0,1.0
1014,altiscale,1.0,10088.0,5.0,2.0
1015,altiscale,1.0,10100.0,31.0,1.0
1016,altiscale,1.0,10104.0,5.0,1.0
1017,altiscale,1.0,10115.0,6.0,2.0
1018,altiscale,1.0,10118.0,3.0,2.0
1019,altiscale,1.0,10128.0,18.0,6.0
1020,altiscale,1.0,10129.0,8.0,2.0
1021,altiscale,1.0,10131.0,10.0,4.0
1022,altiscale,1.0,10133.0,21.0,9.0
1023,altiscale,1.0,10136.0,4.0,1.0
1024,altiscale,1.0,10137.0,31.0,18.0
1025,altiscale,1.0,10138.0,4.0,1.0
1026,altiscale,1.0,10139.0,9.0,2.0
1027,altiscale,1.0,10141.0,21.0,4.0
1028,altiscale,1.0,10143.0,1.0,1.0
1029,altiscale,1.0,10147.0,9.0,2.0
1030,altiscale,1.0,10148.0,8.0,2.0
1031,altiscale,1.0,10150.0,3.0,2.0
1032,altiscale,1.0,10151.0,15.0,1.0
1033,altiscale,1.0,10152.0,11.0,5.0
1034,altiscale,1.0,10160.0,3.0,1.0
1035,altiscale,1.0,10161.0,1.0,1.0
1036,altiscale,1.0,10162.0,11.0,7.0
1037,altiscale,1.0,10163.0,8.0,1.0
1038,altiscale,1.0,10166.0,3.0,2.0
1039,altiscale,1.0,10168.0,6.0,2.0
1040,altiscale,1.0,10171.0,1.0,1.0
1041,altiscale,1.0,10172.0,8.0,4.0
1042,altiscale,1.0,10178.0,1.0,1.0
1043,altiscale,1.0,10182.0,5.0,1.0
1044,altiscale,1.0,10183.0,4.0,1.0
1045,altiscale,1.0,10187.0,21.0,8.0
1046,altiscale,1.0,10193.0,11.0,3.0
1047,altiscale,1.0,10204.0,1.0,1.0
1048,altiscale,1.0,10207.0,7.0,2.0
1049,altiscale,1.0,10208.0,3.0,1.0
1050,altiscale,1.0,10213.0,5.0,1.0
1051,altiscale,1.0,10256.0,3.0,1.0
1052,altiscale,1.0,10269.0,1.0,1.0
1053,altiscale,1.0,10272.0,3.0,1.0
1054,altiscale,1.0,10276.0,3.0,1.0
1055,altiscale,1.0,10278.0,1.0,1.0
1056,altiscale,1.0,10279.0,2.0,1.0
1057,altiscale,1.0,10280.0,1.0,1.0
1058,altiscale,1.0,10281.0,1.0,1.0
1059,altiscale,1.0,10284.0,4.0,1.0
1060,altiscale,1.0,10290.0,1.0,1.0
1061,altiscale,1.0,10293.0,2.0,1.0
1062,altiscale,1.0,10296.0,1.0,1.0
1063,altiscale,1.0,10300.0,1.0,1.0
1064,altiscale,1.0,10303.0,2.0,1.0
1065,altiscale,1.0,10306.0,11.0,1.0
1066,altiscale,1.0,10307.0,6.0,1.0
1067,altiscale,1.0,10310.0,1.0,1.0
1068,altiscale,1.0,10313.0,1.0,1.0
1069,altiscale,1.0,10318.0,1.0,1.0
1070,altiscale,1.0,10319.0,4.0,1.0
1071,altiscale,1.0,10322.0,31.0,1.0
1072,altiscale,1.0,10328.0,1.0,1.0
1073,altiscale,1.0,10330.0,2.0,1.0
1074,altiscale,1.0,10332.0,3.0,1.0
1075,altiscale,1.0,10336.0,11.0,1.0
1076,altiscale,1.0,10342.0,4.0,1.0
1077,altiscale,1.0,10344.0,5.0,1.0
1078,altiscale,1.0,10348.0,1.0,1.0
1079,altiscale,1.0,10350.0,28.0,1.0
1080,altiscale,1.0,10355.0,14.0,1.0
1081,altiscale,1.0,10356.0,1.0,1.0
1082,altiscale,1.0,10358.0,2.0,1.0
1083,altiscale,1.0,10359.0,1.0,1.0
1084,altiscale,1.0,10360.0,1.0,1.0
1085,altiscale,1.0,10361.0,7.0,1.0
1086,altiscale,1.0,10362.0,1.0,1.0
1087,altiscale,1.0,10365.0,2.0,1.0
1088,altiscale,1.0,10368.0,3.0,1.0
1089,altiscale,1.0,10372.0,1.0,1.0
1090,altiscale,1.0,10377.0,3.0,1.0
1091,altiscale,1.0,10378.0,16.0,1.0
1092,altiscale,1.0,10380.0,8.0,1.0
1093,altiscale,1.0,10384.0,20.0,1.0
1094,altiscale,1.0,10386.0,9.0,1.0
1095,altiscale,1.0,10387.0,4.0,1.0
1096,altiscale,1.0,10388.0,8.0,1.0
1097,altiscale,1.0,10389.0,1.0,1.0
1098,altiscale,1.0,10390.0,14.0,1.0
1099,altiscale,1.0,10391.0,2.0,1.0
1100,altiscale,1.0,10392.0,2.0,1.0
1101,altiscale,1.0,10393.0,20.0,2.0
1102,altiscale,1.0,10394.0,2.0,1.0
1103,altiscale,1.0,10398.0,2.0,1.0
1104,altiscale,1.0,10399.0,2.0,1.0
1105,altiscale,1.0,10410.0,3.0,1.0
1106,altiscale,1.0,10411.0,16.0,1.0
1107,altiscale,1.0,10412.0,1.0,1.0
1108,altiscale,1.0,10413.0,1.0,1.0
1109,altiscale,1.0,10414.0,1.0,1.0
1110,altiscale,1.0,10418.0,3.0,1.0
1111,altiscale,1.0,10419.0,1.0,1.0
1112,altiscale,1.0,10423.0,5.0,1.0
1113,altiscale,1.0,10427.0,3.0,1.0
1114,altiscale,1.0,10428.0,2.0,1.0
1115,altiscale,1.0,10429.0,1.0,1.0
1116,altiscale,1.0,10430.0,2.0,1.0
1117,altiscale,1.0,10433.0,1.0,1.0
1118,altiscale,1.0,10436.0,10.0,1.0
1119,altiscale,1.0,10444.0,3.0,1.0
1120,altiscale,1.0,10449.0,2.0,1.0
1121,altiscale,1.0,10450.0,4.0,1.0
1122,altiscale,1.0,10452.0,2.0,1.0
1123,altiscale,1.0,10457.0,3.0,1.0
1124,altiscale,1.0,10458.0,8.0,1.0
1125,altiscale,1.0,10459.0,12.0,1.0
1126,altiscale,1.0,10460.0,4.0,1.0
1127,altiscale,1.0,10462.0,4.0,1.0
1128,altiscale,1.0,10465.0,6.0,1.0
1129,altiscale,1.0,10469.0,4.0,1.0
1130,altiscale,1.0,10470.0,6.0,1.0
1131,altiscale,1.0,10475.0,5.0,1.0
1132,altiscale,1.0,10480.0,7.0,1.0
1133,altiscale,1.0,10481.0,6.0,1.0
1134,altiscale,1.0,10483.0,3.0,1.0
1135,altiscale,1.0,10484.0,1.0,1.0
1136,altiscale,1.0,10485.0,3.0,1.0
1137,altiscale,1.0,10487.0,6.0,1.0
1138,altiscale,1.0,10489.0,20.0,1.0
1139,altiscale,1.0,10493.0,15.0,1.0
1140,altiscale,1.0,10494.0,3.0,1.0
1141,altiscale,1.0,10496.0,2.0,1.0
1142,altiscale,1.0,10497.0,1.0,1.0
1143,altiscale,1.0,10498.0,1.0,1.0
1144,altiscale,1.0,10500.0,1.0,1.0
1145,altiscale,1.0,10501.0,2.0,1.0
1146,altiscale,1.0,10502.0,2.0,1.0
1147,altiscale,1.0,10503.0,2.0,1.0
1148,altiscale,1.0,10504.0,1.0,1.0
1149,altiscale,1.0,10508.0,5.0,1.0
1150,altiscale,1.0,10509.0,3.0,1.0
1151,altiscale,1.0,10510.0,1.0,1.0
1152,altiscale,1.0,10511.0,6.0,1.0
1153,altiscale,1.0,10512.0,1.0,1.0
1154,altiscale,1.0,10513.0,6.0,1.0
1155,altiscale,1.0,10514.0,1.0,1.0
1156,altiscale,1.0,10515.0,3.0,1.0
1157,altiscale,1.0,10516.0,1.0,1.0
1158,altiscale,1.0,10518.0,2.0,1.0
1159,altiscale,1.0,10519.0,1.0,1.0
1160,altiscale,1.0,10521.0,5.0,1.0
1161,altiscale,1.0,10523.0,1.0,1.0
1162,altiscale,1.0,10528.0,8.0,1.0
1163,altiscale,1.0,10529.0,1.0,1.0
1164,altiscale,1.0,10531.0,5.0,1.0
1165,altiscale,1.0,10533.0,4.0,1.0
1166,altiscale,1.0,10539.0,6.0,1.0
1167,altiscale,1.0,10543.0,2.0,1.0
1168,altiscale,1.0,10546.0,1.0,1.0
1169,altiscale,1.0,10547.0,1.0,1.0
1170,altiscale,1.0,10558.0,2.0,1.0
